Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked
10926,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:18:43.039Z,1,0
10927,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:15:06.803Z,1,0
10928,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:13:00.379Z,1,0
10929,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:52:13.088Z,1,0
10930,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:52:11.119Z,1,0
10931,Do not pay on personal a/cs ⚠,Dear GONDHI SANDHYARANI Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-05-12T17:20:56.622Z,1,0
10932,Do not pay on personal a/cs ⚠,Dear GONDHI SANDHYARANI Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-05-12T17:20:56.622Z,1,0
10933,Do not pay on personal a/cs ⚠,Dear GONDHI SANDHYARANI Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-04-22T20:12:14.022Z,1,0
10934,Do not pay on personal a/cs ⚠,Dear GONDHI SANDHYARANI Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-04-22T20:12:14.022Z,1,0
10935,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-13T10:56:53.697Z,1,0
10936,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-04-27T12:07:03.576Z,1,0
10937,Alert! PAN Details Required !,"In line with Reserve Bank of India directive, share your PAN details with our executive to process loan application.",2025-05-03T13:47:24.624Z,1,0
10938,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:50:57.14Z,1,0
10939,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-12T20:23:46.613Z,1,0
10940,Do not pay on personal a/cs ⚠,Dear KAMLA SATYNARAYAN Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-05-12T17:34:55.29Z,1,0
10941,📱 Bills & Recharge – Quick & Easy!,"💡 अब अपने बिल्स और रिचार्ज करें तुरंत, कहीं भी, कभी भी!",2025-04-21T18:56:28.667Z,1,0
10942,📱 Bills & Recharge – Quick & Easy!,"💡 अब अपने बिल्स और रिचार्ज करें तुरंत, कहीं भी, कभी भी!",2025-04-21T18:56:33.721Z,1,0
10943,🎯 Credit Score Matters!,📲 जानिए आपका स्कोर और कैसे कर सकते हैं सुधार!,2025-04-29T20:17:54.045Z,1,0
10944,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:52:42.871Z,1,0
10945,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:25:18.672Z,1,0
10946,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10947,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10948,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10949,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10950,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10951,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-13T17:22:41.165Z,1,0
10952,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10953,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10954,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10955,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10956,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10957,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-26T17:15:00.151Z,1,0
10958,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10959,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10960,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10961,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10962,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10963,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-21T17:13:35.686Z,1,0
10964,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10965,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10966,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10967,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10968,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10969,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:04.327Z,1,0
10970,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10971,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10972,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10973,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10974,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10975,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:20.896Z,1,0
10976,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:34:16.394Z,1,0
10977,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:34:16.394Z,1,0
10978,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:34:16.394Z,1,0
10979,Debt-free is the way to be!,Clear your pending payment today and stay on top of your financial goals. Pay now using Bajaj FinServ App. *Ignore if paid,2025-05-09T14:34:16.394Z,1,0
