Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked,Bussiness
11125,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-26T19:07:04.34Z,1,0,LI
11126,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:03:14.482Z,1,0,PL
11127,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:41:18.195Z,1,0,FD
11128,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:49:42.31Z,1,0,LI
11129,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:49:39.969Z,1,0,PL
11130,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:14:41.742Z,1,0,FD
11131,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:14:43.227Z,1,0,LI
11132,🚨 KYC Scam Alert!,"Update KYC via official apps/websites. Don’t click unknown links.
Your data = Your responsibility.",2025-05-10T19:02:24.799Z,1,0,PL
11133,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-05-07T13:34:33.295Z,1,1,FD
11134,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-05-07T13:34:26.306Z,1,1,LI
11135,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-13T10:57:01.459Z,1,0,PL
11136,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:34:20.882Z,1,0,FD
11137,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:04:51.315Z,1,0,LI
11138,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:02:01.907Z,1,0,PL
11139,📱 Bills & Recharge – Quick & Easy!,"💡 अब अपने बिल्स और रिचार्ज करें तुरंत, कहीं भी, कभी भी!",2025-04-21T18:58:17.419Z,1,0,FD
11140,🔍 Need Loan Information?,"📲 अपने लोन की पूरी जानकारी देखें, एक क्लिक में!",2025-04-29T11:41:47.224Z,1,0,LI
11141,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-13T10:57:38.855Z,1,0,PL
11142,Avoid Stress with Timely Payments,"Late payments lead to stress, additional fees, & credit damage. Stay organized & keep your finances healthy. Click to pay now. *Ignore if paid",2025-04-24T17:14:48.091Z,1,0,FD
11143,Avoid Stress with Timely Payments,"Late payments lead to stress, additional fees, & credit damage. Stay organized & keep your finances healthy. Click to pay now. *Ignore if paid",2025-04-24T17:14:48.091Z,1,0,LI
11144,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:50:28.537Z,1,0,PL
11145,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:47:41.662Z,1,0,FD
11146,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:50:13.751Z,1,0,LI
11147,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-12T20:27:19.703Z,1,0,PL
11148,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-23T14:54:58.595Z,1,0,FD
11149,🚨 KYC Scam Alert!,"Update KYC via official apps/websites. Don’t click unknown links.
Your data = Your responsibility.",2025-05-10T19:04:01.723Z,1,0,LI
11150,🚨 KYC Scam Alert!,"Update KYC via official apps/websites. Don’t click unknown links.
Your data = Your responsibility.",2025-05-10T19:03:59.63Z,1,0,PL
11151,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:11:56.276Z,1,0,FD
11152,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:04:14.831Z,1,0,LI
11153,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-12T20:28:38.781Z,1,0,PL
11154,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-12T20:28:37.672Z,1,0,FD
11155,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T20:59:06.887Z,1,0,LI
11156,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:20:27.817Z,1,0,PL
11157,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:48:46.33Z,1,0,FD
11158,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:48:45.362Z,1,0,LI
11159,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:48:47.656Z,1,0,PL
11160,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-26T19:12:31.241Z,1,0,FD
11161,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-19T11:11:47.707Z,1,0,LI
11162,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-19T11:11:47.707Z,1,0,PL
11163,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-19T11:11:47.707Z,1,0,FD
11164,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-19T11:11:47.707Z,1,0,LI
11165,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-19T11:11:47.707Z,1,0,PL
11166,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-29T17:14:23.74Z,1,0,FD
11167,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-29T17:14:23.74Z,1,0,LI
11168,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-29T17:14:23.74Z,1,0,PL
11169,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-29T17:14:23.74Z,1,0,FD
11170,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-29T17:14:23.74Z,1,0,LI
11171,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-18T20:15:55.739Z,1,0,PL
11172,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-18T20:15:55.739Z,1,0,FD
11173,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-18T20:15:55.739Z,1,0,LI
11174,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-18T20:15:55.739Z,1,0,PL
11175,Alert! Prevent impact on Credit score,Pending dues have direct impact on credit score. Pay now to clear your dues. *Ignore if paid,2025-04-18T20:15:55.739Z,1,0,FD
11176,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:45.475Z,1,0,LI
11177,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:45.475Z,1,0,PL
11178,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:45.475Z,1,0,FD
11179,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:45.475Z,1,0,LI
11180,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T23:15:45.475Z,1,0,PL
11181,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:27.937Z,1,0,FD
11182,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:27.937Z,1,0,LI
11183,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:27.937Z,1,0,PL
11184,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:27.937Z,1,0,FD
11185,Your payment’s running late!,Let’s give your overdue payment a little nudge to catch up. Pay now using Bajaj FinServ App. *Ignore if paid,2025-04-30T18:39:27.937Z,1,0,LI
11186,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:10:20Z,1,0,PL
11187,💼 Understand Your Charges Better!,📲 सभी फीस और चार्जेस को एक क्लिक में जानें!,2025-04-27T18:25:46.495Z,1,0,FD
11188,📱 Bills & Recharge – Quick & Easy!,"💡 अब अपने बिल्स और रिचार्ज करें तुरंत, कहीं भी, कभी भी!",2025-04-21T18:55:26.275Z,1,0,LI
